"Country" "Voter" "Points"
"Ireland" "at" "10"
"Poland" "at" "12"
"Germany" "at" "2"
"Hungary" "at" "8"
"Malta" "at" ""
"Norway" "at" ""
"France" "at" "7"
"Portugal" "at" ""
"Russia" "at" "6"
"United Kingdom" "at" "1"
"Cyprus" "at" ""
"Iceland" "at" "3"
"Sweden" "at" "5"
"Greece" "at" ""
"Bosnia & Herzegovina" "at" ""
"Croatia" "at" ""
"Austria" "at" ""
"Spain" "at" ""
"Switzerland" "at" ""
"Slovakia" "at" ""
"Romania" "at" ""
"Finland" "at" ""
"Netherlands" "at" "4"
"Estonia" "at" ""
"Lithuania" "at" ""
"Ireland" "ba" "10"
"Poland" "ba" "8"
"Germany" "ba" "7"
"Hungary" "ba" "3"
"Malta" "ba" "12"
"Norway" "ba" "6"
"France" "ba" "2"
"Portugal" "ba" ""
"Russia" "ba" ""
"United Kingdom" "ba" "4"
"Cyprus" "ba" ""
"Iceland" "ba" ""
"Sweden" "ba" ""
"Greece" "ba" ""
"Bosnia & Herzegovina" "ba" ""
"Croatia" "ba" ""
"Austria" "ba" "5"
"Spain" "ba" ""
"Switzerland" "ba" ""
"Slovakia" "ba" ""
"Romania" "ba" ""
"Finland" "ba" "1"
"Netherlands" "ba" ""
"Estonia" "ba" ""
"Lithuania" "ba" ""
"Ireland" "hr" "12"
"Poland" "hr" "8"
"Germany" "hr" "10"
"Hungary" "hr" "5"
"Malta" "hr" "7"
"Norway" "hr" "3"
"France" "hr" ""
"Portugal" "hr" ""
"Russia" "hr" "1"
"United Kingdom" "hr" "6"
"Cyprus" "hr" ""
"Iceland" "hr" ""
"Sweden" "hr" ""
"Greece" "hr" ""
"Bosnia & Herzegovina" "hr" "4"
"Croatia" "hr" ""
"Austria" "hr" "2"
"Spain" "hr" ""
"Switzerland" "hr" ""
"Slovakia" "hr" ""
"Romania" "hr" ""
"Finland" "hr" ""
"Netherlands" "hr" ""
"Estonia" "hr" ""
"Lithuania" "hr" ""
"Ireland" "cy" "8"
"Poland" "cy" "1"
"Germany" "cy" "6"
"Hungary" "cy" ""
"Malta" "cy" "2"
"Norway" "cy" "10"
"France" "cy" "4"
"Portugal" "cy" ""
"Russia" "cy" "3"
"United Kingdom" "cy" "5"
"Cyprus" "cy" ""
"Iceland" "cy" ""
"Sweden" "cy" ""
"Greece" "cy" "12"
"Bosnia & Herzegovina" "cy" ""
"Croatia" "cy" ""
"Austria" "cy" "7"
"Spain" "cy" ""
"Switzerland" "cy" ""
"Slovakia" "cy" ""
"Romania" "cy" ""
"Finland" "cy" ""
"Netherlands" "cy" ""
"Estonia" "cy" ""
"Lithuania" "cy" ""
"Ireland" "ee" "10"
"Poland" "ee" "12"
"Germany" "ee" "3"
"Hungary" "ee" "4"
"Malta" "ee" "7"
"Norway" "ee" "8"
"France" "ee" "6"
"Portugal" "ee" ""
"Russia" "ee" "1"
"United Kingdom" "ee" "5"
"Cyprus" "ee" ""
"Iceland" "ee" ""
"Sweden" "ee" "2"
"Greece" "ee" ""
"Bosnia & Herzegovina" "ee" ""
"Croatia" "ee" ""
"Austria" "ee" ""
"Spain" "ee" ""
"Switzerland" "ee" ""
"Slovakia" "ee" ""
"Romania" "ee" ""
"Finland" "ee" ""
"Netherlands" "ee" ""
"Estonia" "ee" ""
"Lithuania" "ee" ""
"Ireland" "fi" "7"
"Poland" "fi" "8"
"Germany" "fi" "3"
"Hungary" "fi" "12"
"Malta" "fi" "6"
"Norway" "fi" ""
"France" "fi" ""
"Portugal" "fi" "5"
"Russia" "fi" ""
"United Kingdom" "fi" ""
"Cyprus" "fi" "10"
"Iceland" "fi" "1"
"Sweden" "fi" ""
"Greece" "fi" "4"
"Bosnia & Herzegovina" "fi" "2"
"Croatia" "fi" ""
"Austria" "fi" ""
"Spain" "fi" ""
"Switzerland" "fi" ""
"Slovakia" "fi" ""
"Romania" "fi" ""
"Finland" "fi" ""
"Netherlands" "fi" ""
"Estonia" "fi" ""
"Lithuania" "fi" ""
"Ireland" "fr" "8"
"Poland" "fr" "12"
"Germany" "fr" ""
"Hungary" "fr" "7"
"Malta" "fr" ""
"Norway" "fr" ""
"France" "fr" ""
"Portugal" "fr" "6"
"Russia" "fr" "1"
"United Kingdom" "fr" ""
"Cyprus" "fr" "3"
"Iceland" "fr" "4"
"Sweden" "fr" ""
"Greece" "fr" ""
"Bosnia & Herzegovina" "fr" "10"
"Croatia" "fr" ""
"Austria" "fr" ""
"Spain" "fr" "2"
"Switzerland" "fr" "5"
"Slovakia" "fr" ""
"Romania" "fr" ""
"Finland" "fr" ""
"Netherlands" "fr" ""
"Estonia" "fr" ""
"Lithuania" "fr" ""
"Ireland" "de" "12"
"Poland" "de" "10"
"Germany" "de" ""
"Hungary" "de" "7"
"Malta" "de" "3"
"Norway" "de" "2"
"France" "de" "8"
"Portugal" "de" ""
"Russia" "de" "6"
"United Kingdom" "de" "4"
"Cyprus" "de" ""
"Iceland" "de" ""
"Sweden" "de" "5"
"Greece" "de" "1"
"Bosnia & Herzegovina" "de" ""
"Croatia" "de" ""
"Austria" "de" ""
"Spain" "de" ""
"Switzerland" "de" ""
"Slovakia" "de" ""
"Romania" "de" ""
"Finland" "de" ""
"Netherlands" "de" ""
"Estonia" "de" ""
"Lithuania" "de" ""
"Ireland" "gr" ""
"Poland" "gr" ""
"Germany" "gr" ""
"Hungary" "gr" ""
"Malta" "gr" "7"
"Norway" "gr" "1"
"France" "gr" ""
"Portugal" "gr" ""
"Russia" "gr" "4"
"United Kingdom" "gr" ""
"Cyprus" "gr" "12"
"Iceland" "gr" ""
"Sweden" "gr" ""
"Greece" "gr" ""
"Bosnia & Herzegovina" "gr" ""
"Croatia" "gr" "5"
"Austria" "gr" ""
"Spain" "gr" "8"
"Switzerland" "gr" ""
"Slovakia" "gr" "3"
"Romania" "gr" "6"
"Finland" "gr" "10"
"Netherlands" "gr" ""
"Estonia" "gr" "2"
"Lithuania" "gr" ""
"Ireland" "hu" "10"
"Poland" "hu" "8"
"Germany" "hu" "12"
"Hungary" "hu" ""
"Malta" "hu" ""
"Norway" "hu" "5"
"France" "hu" ""
"Portugal" "hu" "7"
"Russia" "hu" "6"
"United Kingdom" "hu" "3"
"Cyprus" "hu" ""
"Iceland" "hu" ""
"Sweden" "hu" "2"
"Greece" "hu" "4"
"Bosnia & Herzegovina" "hu" "1"
"Croatia" "hu" ""
"Austria" "hu" ""
"Spain" "hu" ""
"Switzerland" "hu" ""
"Slovakia" "hu" ""
"Romania" "hu" ""
"Finland" "hu" ""
"Netherlands" "hu" ""
"Estonia" "hu" ""
"Lithuania" "hu" ""
"Ireland" "is" "12"
"Poland" "is" "6"
"Germany" "is" "7"
"Hungary" "is" "10"
"Malta" "is" ""
"Norway" "is" "1"
"France" "is" "5"
"Portugal" "is" "8"
"Russia" "is" "4"
"United Kingdom" "is" ""
"Cyprus" "is" "3"
"Iceland" "is" ""
"Sweden" "is" "2"
"Greece" "is" ""
"Bosnia & Herzegovina" "is" ""
"Croatia" "is" ""
"Austria" "is" ""
"Spain" "is" ""
"Switzerland" "is" ""
"Slovakia" "is" ""
"Romania" "is" ""
"Finland" "is" ""
"Netherlands" "is" ""
"Estonia" "is" ""
"Lithuania" "is" ""
"Ireland" "ie" ""
"Poland" "ie" "7"
"Germany" "ie" "5"
"Hungary" "ie" "12"
"Malta" "ie" "10"
"Norway" "ie" "3"
"France" "ie" "2"
"Portugal" "ie" "8"
"Russia" "ie" "4"
"United Kingdom" "ie" "1"
"Cyprus" "ie" ""
"Iceland" "ie" "6"
"Sweden" "ie" ""
"Greece" "ie" ""
"Bosnia & Herzegovina" "ie" ""
"Croatia" "ie" ""
"Austria" "ie" ""
"Spain" "ie" ""
"Switzerland" "ie" ""
"Slovakia" "ie" ""
"Romania" "ie" ""
"Finland" "ie" ""
"Netherlands" "ie" ""
"Estonia" "ie" ""
"Lithuania" "ie" ""
"Ireland" "lt" "10"
"Poland" "lt" "12"
"Germany" "lt" "4"
"Hungary" "lt" ""
"Malta" "lt" "7"
"Norway" "lt" "1"
"France" "lt" "8"
"Portugal" "lt" ""
"Russia" "lt" "6"
"United Kingdom" "lt" ""
"Cyprus" "lt" ""
"Iceland" "lt" "3"
"Sweden" "lt" "5"
"Greece" "lt" ""
"Bosnia & Herzegovina" "lt" ""
"Croatia" "lt" ""
"Austria" "lt" ""
"Spain" "lt" ""
"Switzerland" "lt" ""
"Slovakia" "lt" ""
"Romania" "lt" "2"
"Finland" "lt" ""
"Netherlands" "lt" ""
"Estonia" "lt" ""
"Lithuania" "lt" ""
"Ireland" "mt" "5"
"Poland" "mt" "2"
"Germany" "mt" ""
"Hungary" "mt" ""
"Malta" "mt" ""
"Norway" "mt" ""
"France" "mt" ""
"Portugal" "mt" "1"
"Russia" "mt" ""
"United Kingdom" "mt" ""
"Cyprus" "mt" ""
"Iceland" "mt" ""
"Sweden" "mt" "3"
"Greece" "mt" "4"
"Bosnia & Herzegovina" "mt" "7"
"Croatia" "mt" "10"
"Austria" "mt" ""
"Spain" "mt" ""
"Switzerland" "mt" "8"
"Slovakia" "mt" "12"
"Romania" "mt" "6"
"Finland" "mt" ""
"Netherlands" "mt" ""
"Estonia" "mt" ""
"Lithuania" "mt" ""
"Ireland" "nl" "12"
"Poland" "nl" "8"
"Germany" "nl" "4"
"Hungary" "nl" "10"
"Malta" "nl" "1"
"Norway" "nl" "7"
"France" "nl" ""
"Portugal" "nl" "3"
"Russia" "nl" "5"
"United Kingdom" "nl" "2"
"Cyprus" "nl" ""
"Iceland" "nl" ""
"Sweden" "nl" "6"
"Greece" "nl" ""
"Bosnia & Herzegovina" "nl" ""
"Croatia" "nl" ""
"Austria" "nl" ""
"Spain" "nl" ""
"Switzerland" "nl" ""
"Slovakia" "nl" ""
"Romania" "nl" ""
"Finland" "nl" ""
"Netherlands" "nl" ""
"Estonia" "nl" ""
"Lithuania" "nl" ""
"Ireland" "no" "12"
"Poland" "no" "6"
"Germany" "no" "1"
"Hungary" "no" "8"
"Malta" "no" ""
"Norway" "no" ""
"France" "no" "7"
"Portugal" "no" ""
"Russia" "no" "3"
"United Kingdom" "no" "2"
"Cyprus" "no" "5"
"Iceland" "no" ""
"Sweden" "no" "10"
"Greece" "no" "4"
"Bosnia & Herzegovina" "no" ""
"Croatia" "no" ""
"Austria" "no" ""
"Spain" "no" ""
"Switzerland" "no" ""
"Slovakia" "no" ""
"Romania" "no" ""
"Finland" "no" ""
"Netherlands" "no" ""
"Estonia" "no" ""
"Lithuania" "no" ""
"Ireland" "pl" "8"
"Poland" "pl" ""
"Germany" "pl" "7"
"Hungary" "pl" "12"
"Malta" "pl" ""
"Norway" "pl" ""
"France" "pl" "6"
"Portugal" "pl" "1"
"Russia" "pl" "10"
"United Kingdom" "pl" "3"
"Cyprus" "pl" "5"
"Iceland" "pl" "4"
"Sweden" "pl" ""
"Greece" "pl" "2"
"Bosnia & Herzegovina" "pl" ""
"Croatia" "pl" ""
"Austria" "pl" ""
"Spain" "pl" ""
"Switzerland" "pl" ""
"Slovakia" "pl" ""
"Romania" "pl" ""
"Finland" "pl" ""
"Netherlands" "pl" ""
"Estonia" "pl" ""
"Lithuania" "pl" ""
"Ireland" "pt" "12"
"Poland" "pt" "7"
"Germany" "pt" "10"
"Hungary" "pt" "1"
"Malta" "pt" "4"
"Norway" "pt" ""
"France" "pt" "6"
"Portugal" "pt" ""
"Russia" "pt" "2"
"United Kingdom" "pt" "8"
"Cyprus" "pt" "5"
"Iceland" "pt" "3"
"Sweden" "pt" ""
"Greece" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Croatia" "pt" ""
"Austria" "pt" ""
"Spain" "pt" ""
"Switzerland" "pt" ""
"Slovakia" "pt" ""
"Romania" "pt" ""
"Finland" "pt" ""
"Netherlands" "pt" ""
"Estonia" "pt" ""
"Lithuania" "pt" ""
"Ireland" "ro" "8"
"Poland" "ro" "7"
"Germany" "ro" "12"
"Hungary" "ro" "2"
"Malta" "ro" "10"
"Norway" "ro" "4"
"France" "ro" ""
"Portugal" "ro" ""
"Russia" "ro" "3"
"United Kingdom" "ro" ""
"Cyprus" "ro" ""
"Iceland" "ro" ""
"Sweden" "ro" ""
"Greece" "ro" "6"
"Bosnia & Herzegovina" "ro" ""
"Croatia" "ro" ""
"Austria" "ro" "1"
"Spain" "ro" "5"
"Switzerland" "ro" ""
"Slovakia" "ro" ""
"Romania" "ro" ""
"Finland" "ro" ""
"Netherlands" "ro" ""
"Estonia" "ro" ""
"Lithuania" "ro" ""
"Ireland" "ru" "12"
"Poland" "ru" "6"
"Germany" "ru" "7"
"Hungary" "ru" "3"
"Malta" "ru" ""
"Norway" "ru" "8"
"France" "ru" "10"
"Portugal" "ru" "4"
"Russia" "ru" ""
"United Kingdom" "ru" "5"
"Cyprus" "ru" "2"
"Iceland" "ru" "1"
"Sweden" "ru" ""
"Greece" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Croatia" "ru" ""
"Austria" "ru" ""
"Spain" "ru" ""
"Switzerland" "ru" ""
"Slovakia" "ru" ""
"Romania" "ru" ""
"Finland" "ru" ""
"Netherlands" "ru" ""
"Estonia" "ru" ""
"Lithuania" "ru" ""
"Ireland" "sk" "6"
"Poland" "sk" "4"
"Germany" "sk" "7"
"Hungary" "sk" ""
"Malta" "sk" "10"
"Norway" "sk" ""
"France" "sk" ""
"Portugal" "sk" ""
"Russia" "sk" ""
"United Kingdom" "sk" "3"
"Cyprus" "sk" ""
"Iceland" "sk" "1"
"Sweden" "sk" ""
"Greece" "sk" "5"
"Bosnia & Herzegovina" "sk" "8"
"Croatia" "sk" "12"
"Austria" "sk" ""
"Spain" "sk" "2"
"Switzerland" "sk" ""
"Slovakia" "sk" ""
"Romania" "sk" ""
"Finland" "sk" ""
"Netherlands" "sk" ""
"Estonia" "sk" ""
"Lithuania" "sk" ""
"Ireland" "es" "10"
"Poland" "es" ""
"Germany" "es" "8"
