"Country" "Voter" "Points"
"Germany" "at" "1"
"Israel" "at" "7"
"Switzerland" "at" "10"
"Belgium" "at" "4"
"Cyprus" "at" "5"
"Luxembourg" "at" "2"
"United Kingdom" "at" "12"
"Sweden" "at" "8"
"Austria" "at" ""
"Spain" "at" ""
"Ireland" "at" ""
"Norway" "at" "6"
"Portugal" "at" ""
"Yugoslavia" "at" ""
"Turkey" "at" "3"
"Netherlands" "at" ""
"Denmark" "at" ""
"Finland" "at" ""
"Germany" "be" "10"
"Israel" "be" "7"
"Switzerland" "be" "12"
"Belgium" "be" ""
"Cyprus" "be" "3"
"Luxembourg" "be" "8"
"United Kingdom" "be" ""
"Sweden" "be" "5"
"Austria" "be" "6"
"Spain" "be" "4"
"Ireland" "be" ""
"Norway" "be" "2"
"Portugal" "be" ""
"Yugoslavia" "be" "1"
"Turkey" "be" ""
"Netherlands" "be" ""
"Denmark" "be" ""
"Finland" "be" ""
"Germany" "cy" "12"
"Israel" "cy" "2"
"Switzerland" "cy" "6"
"Belgium" "cy" "8"
"Cyprus" "cy" ""
"Luxembourg" "cy" ""
"United Kingdom" "cy" "3"
"Sweden" "cy" ""
"Austria" "cy" "7"
"Spain" "cy" "10"
"Ireland" "cy" "5"
"Norway" "cy" "4"
"Portugal" "cy" ""
"Yugoslavia" "cy" "1"
"Turkey" "cy" ""
"Netherlands" "cy" ""
"Denmark" "cy" ""
"Finland" "cy" ""
"Germany" "dk" "12"
"Israel" "dk" "1"
"Switzerland" "dk" "7"
"Belgium" "dk" "10"
"Cyprus" "dk" ""
"Luxembourg" "dk" "4"
"United Kingdom" "dk" "2"
"Sweden" "dk" "8"
"Austria" "dk" "6"
"Spain" "dk" ""
"Ireland" "dk" "5"
"Norway" "dk" ""
"Portugal" "dk" ""
"Yugoslavia" "dk" "3"
"Turkey" "dk" ""
"Netherlands" "dk" ""
"Denmark" "dk" ""
"Finland" "dk" ""
"Germany" "fi" "10"
"Israel" "fi" "12"
"Switzerland" "fi" ""
"Belgium" "fi" "5"
"Cyprus" "fi" "8"
"Luxembourg" "fi" "7"
"United Kingdom" "fi" "4"
"Sweden" "fi" "3"
"Austria" "fi" ""
"Spain" "fi" "6"
"Ireland" "fi" ""
"Norway" "fi" ""
"Portugal" "fi" "2"
"Yugoslavia" "fi" ""
"Turkey" "fi" "1"
"Netherlands" "fi" ""
"Denmark" "fi" ""
"Finland" "fi" ""
"Germany" "de" ""
"Israel" "de" "12"
"Switzerland" "de" ""
"Belgium" "de" "4"
"Cyprus" "de" "6"
"Luxembourg" "de" "8"
"United Kingdom" "de" "1"
"Sweden" "de" "2"
"Austria" "de" ""
"Spain" "de" "7"
"Ireland" "de" "3"
"Norway" "de" "10"
"Portugal" "de" ""
"Yugoslavia" "de" ""
"Turkey" "de" ""
"Netherlands" "de" "5"
"Denmark" "de" ""
"Finland" "de" ""
"Germany" "ie" "12"
"Israel" "ie" ""
"Switzerland" "ie" "8"
"Belgium" "ie" "4"
"Cyprus" "ie" ""
"Luxembourg" "ie" "10"
"United Kingdom" "ie" "7"
"Sweden" "ie" "3"
"Austria" "ie" "5"
"Spain" "ie" ""
"Ireland" "ie" ""
"Norway" "ie" "6"
"Portugal" "ie" "2"
"Yugoslavia" "ie" ""
"Turkey" "ie" ""
"Netherlands" "ie" ""
"Denmark" "ie" "1"
"Finland" "ie" ""
"Germany" "il" "12"
"Israel" "il" ""
"Switzerland" "il" "10"
"Belgium" "il" "6"
"Cyprus" "il" "7"
"Luxembourg" "il" "5"
"United Kingdom" "il" "2"
"Sweden" "il" ""
"Austria" "il" "4"
"Spain" "il" "8"
"Ireland" "il" "3"
"Norway" "il" ""
"Portugal" "il" "1"
"Yugoslavia" "il" ""
"Turkey" "il" ""
"Netherlands" "il" ""
"Denmark" "il" ""
"Finland" "il" ""
"Germany" "lu" ""
"Israel" "lu" "10"
"Switzerland" "lu" "2"
"Belgium" "lu" "5"
"Cyprus" "lu" "4"
"Luxembourg" "lu" ""
"United Kingdom" "lu" "12"
"Sweden" "lu" "3"
"Austria" "lu" ""
"Spain" "lu" "1"
"Ireland" "lu" ""
"Norway" "lu" "6"
"Portugal" "lu" "7"
"Yugoslavia" "lu" ""
"Turkey" "lu" "8"
"Netherlands" "lu" ""
"Denmark" "lu" ""
"Finland" "lu" ""
"Germany" "nl" "6"
"Israel" "nl" "8"
"Switzerland" "nl" "10"
"Belgium" "nl" "3"
"Cyprus" "nl" "12"
"Luxembourg" "nl" "7"
"United Kingdom" "nl" "1"
"Sweden" "nl" "5"
"Austria" "nl" ""
"Spain" "nl" ""
"Ireland" "nl" ""
"Norway" "nl" ""
"Portugal" "nl" "4"
"Yugoslavia" "nl" ""
"Turkey" "nl" "2"
"Netherlands" "nl" ""
"Denmark" "nl" ""
"Finland" "nl" ""
"Germany" "no" "10"
"Israel" "no" "1"
"Switzerland" "no" "4"
"Belgium" "no" "5"
"Cyprus" "no" "12"
"Luxembourg" "no" "7"
"United Kingdom" "no" "6"
"Sweden" "no" "8"
"Austria" "no" ""
"Spain" "no" ""
"Ireland" "no" "2"
"Norway" "no" ""
"Portugal" "no" ""
"Yugoslavia" "no" ""
"Turkey" "no" "3"
"Netherlands" "no" ""
"Denmark" "no" ""
"Finland" "no" ""
"Germany" "pt" "12"
"Israel" "pt" "10"
"Switzerland" "pt" "2"
"Belgium" "pt" "8"
"Cyprus" "pt" "5"
"Luxembourg" "pt" "6"
"United Kingdom" "pt" "4"
"Sweden" "pt" "7"
"Austria" "pt" ""
"Spain" "pt" ""
"Ireland" "pt" "1"
"Norway" "pt" ""
"Portugal" "pt" ""
"Yugoslavia" "pt" ""
"Turkey" "pt" ""
"Netherlands" "pt" ""
"Denmark" "pt" "3"
"Finland" "pt" ""
"Germany" "es" "12"
"Israel" "es" "6"
"Switzerland" "es" ""
"Belgium" "es" "10"
"Cyprus" "es" "7"
"Luxembourg" "es" "5"
"United Kingdom" "es" "1"
"Sweden" "es" "4"
"Austria" "es" "8"
"Spain" "es" ""
"Ireland" "es" "3"
"Norway" "es" "2"
"Portugal" "es" ""
"Yugoslavia" "es" ""
"Turkey" "es" ""
"Netherlands" "es" ""
"Denmark" "es" ""
"Finland" "es" ""
"Germany" "se" "8"
"Israel" "se" "10"
"Switzerland" "se" "2"
"Belgium" "se" "7"
"Cyprus" "se" ""
"Luxembourg" "se" ""
"United Kingdom" "se" ""
"Sweden" "se" ""
"Austria" "se" ""
"Spain" "se" ""
"Ireland" "se" "5"
"Norway" "se" "4"
"Portugal" "se" "6"
"Yugoslavia" "se" "12"
"Turkey" "se" ""
"Netherlands" "se" "3"
"Denmark" "se" "1"
"Finland" "se" ""
"Germany" "ch" "12"
"Israel" "ch" "10"
"Switzerland" "ch" ""
"Belgium" "ch" "2"
"Cyprus" "ch" "8"
"Luxembourg" "ch" ""
"United Kingdom" "ch" "5"
"Sweden" "ch" "4"
"Austria" "ch" ""
"Spain" "ch" "7"
"Ireland" "ch" "6"
"Norway" "ch" ""
"Portugal" "ch" "1"
"Yugoslavia" "ch" ""
"Turkey" "ch" "3"
"Netherlands" "ch" ""
"Denmark" "ch" ""
"Finland" "ch" ""
"Germany" "tr" "12"
"Israel" "tr" ""
"Switzerland" "tr" "2"
"Belgium" "tr" "6"
"Cyprus" "tr" ""
"Luxembourg" "tr" "3"
"United Kingdom" "tr" "10"
"Sweden" "tr" ""
"Austria" "tr" "7"
"Spain" "tr" "8"
"Ireland" "tr" "1"
"Norway" "tr" ""
"Portugal" "tr" "5"
"Yugoslavia" "tr" "4"
"Turkey" "tr" ""
"Netherlands" "tr" ""
"Denmark" "tr" ""
"Finland" "tr" ""
"Germany" "gb" "8"
"Israel" "gb" "1"
"Switzerland" "gb" "12"
"Belgium" "gb" "2"
"Cyprus" "gb" "3"
"Luxembourg" "gb" "6"
"United Kingdom" "gb" ""
"Sweden" "gb" "5"
"Austria" "gb" "10"
"Spain" "gb" ""
"Ireland" "gb" "7"
"Norway" "gb" ""
"Portugal" "gb" "4"
