"Country" "Voter" "Points"
"Israel" "be" "10"
"United Kingdom" "be" "6"
"Malta" "be" "8"
"Netherlands" "be" "12"
"Croatia" "be" "5"
"Belgium" "be" ""
"Germany" "be" "7"
"Norway" "be" "4"
"Ireland" "be" ""
"Sweden" "be" ""
"Cyprus" "be" "2"
"Portugal" "be" "1"
"Estonia" "be" ""
"Turkey" "be" ""
"Finland" "be" ""
"Spain" "be" "3"
"Poland" "be" ""
"Slovenia" "be" ""
"North Macedonia" "be" ""
"Greece" "be" ""
"Slovakia" "be" ""
"Romania" "be" ""
"Hungary" "be" ""
"France" "be" ""
"Switzerland" "be" ""
"Israel" "hr" ""
"United Kingdom" "hr" "12"
"Malta" "hr" "7"
"Netherlands" "hr" "10"
"Croatia" "hr" ""
"Belgium" "hr" ""
"Germany" "hr" ""
"Norway" "hr" ""
"Ireland" "hr" "2"
"Sweden" "hr" ""
"Cyprus" "hr" "4"
"Portugal" "hr" ""
"Estonia" "hr" ""
"Turkey" "hr" "5"
"Finland" "hr" ""
"Spain" "hr" "1"
"Poland" "hr" ""
"Slovenia" "hr" "3"
"North Macedonia" "hr" "6"
"Greece" "hr" ""
"Slovakia" "hr" "8"
"Romania" "hr" ""
"Hungary" "hr" ""
"France" "hr" ""
"Switzerland" "hr" ""
"Israel" "cy" "10"
"United Kingdom" "cy" "8"
"Malta" "cy" "5"
"Netherlands" "cy" ""
"Croatia" "cy" "7"
"Belgium" "cy" "6"
"Germany" "cy" ""
"Norway" "cy" "3"
"Ireland" "cy" ""
"Sweden" "cy" ""
"Cyprus" "cy" ""
"Portugal" "cy" "2"
"Estonia" "cy" ""
"Turkey" "cy" ""
"Finland" "cy" ""
"Spain" "cy" "4"
"Poland" "cy" ""
"Slovenia" "cy" ""
"North Macedonia" "cy" ""
"Greece" "cy" "12"
"Slovakia" "cy" ""
"Romania" "cy" ""
"Hungary" "cy" ""
"France" "cy" "1"
"Switzerland" "cy" ""
"Israel" "ee" "7"
"United Kingdom" "ee" "8"
"Malta" "ee" "5"
"Netherlands" "ee" ""
"Croatia" "ee" "3"
"Belgium" "ee" "6"
