"Country" "Voter" "Points"
"Italy" "at" "5"
"United Kingdom" "at" "1"
"Monaco" "at" ""
"Luxembourg" "at" ""
"France" "at" "3"
"Austria" "at" ""
"Finland" "at" ""
"Norway" "at" ""
"Denmark" "at" ""
"Netherlands" "at" ""
"Belgium" "at" ""
"Spain" "at" ""
"Germany" "at" ""
"Portugal" "at" ""
"Yugoslavia" "at" ""
"Switzerland" "at" ""
"Italy" "be" "5"
"United Kingdom" "be" ""
"Monaco" "be" "3"
"Luxembourg" "be" ""
"France" "be" ""
"Austria" "be" "1"
"Finland" "be" ""
"Norway" "be" ""
"Denmark" "be" ""
"Netherlands" "be" ""
"Belgium" "be" ""
"Spain" "be" ""
"Germany" "be" ""
"Portugal" "be" ""
"Yugoslavia" "be" ""
"Switzerland" "be" ""
"Italy" "dk" ""
"United Kingdom" "dk" ""
"Monaco" "dk" ""
"Luxembourg" "dk" ""
"France" "dk" ""
"Austria" "dk" ""
"Finland" "dk" "3"
"Norway" "dk" "5"
"Denmark" "dk" ""
"Netherlands" "dk" "1"
"Belgium" "dk" ""
"Spain" "dk" ""
"Germany" "dk" ""
"Portugal" "dk" ""
"Yugoslavia" "dk" ""
"Switzerland" "dk" ""
"Italy" "fi" "5"
"United Kingdom" "fi" "3"
"Monaco" "fi" ""
"Luxembourg" "fi" ""
"France" "fi" ""
"Austria" "fi" ""
"Finland" "fi" ""
"Norway" "fi" "1"
"Denmark" "fi" ""
"Netherlands" "fi" ""
"Belgium" "fi" ""
"Spain" "fi" ""
"Germany" "fi" ""
"Portugal" "fi" ""
"Yugoslavia" "fi" ""
"Switzerland" "fi" ""
"Italy" "fr" ""
"United Kingdom" "fr" "1"
"Monaco" "fr" "5"
"Luxembourg" "fr" "3"
"France" "fr" ""
"Austria" "fr" ""
"Finland" "fr" ""
"Norway" "fr" ""
"Denmark" "fr" ""
"Netherlands" "fr" ""
"Belgium" "fr" ""
"Spain" "fr" ""
"Germany" "fr" ""
"Portugal" "fr" ""
"Yugoslavia" "fr" ""
"Switzerland" "fr" ""
"Italy" "de" "3"
"United Kingdom" "de" "1"
"Monaco" "de" ""
"Luxembourg" "de" "5"
"France" "de" ""
"Austria" "de" ""
"Finland" "de" ""
"Norway" "de" ""
"Denmark" "de" ""
"Netherlands" "de" ""
"Belgium" "de" ""
"Spain" "de" ""
"Germany" "de" ""
"Portugal" "de" ""
"Yugoslavia" "de" ""
"Switzerland" "de" ""
"Italy" "it" ""
"United Kingdom" "it" ""
"Monaco" "it" ""
"Luxembourg" "it" "3"
"France" "it" ""
"Austria" "it" "5"
"Finland" "it" ""
"Norway" "it" ""
"Denmark" "it" ""
"Netherlands" "it" ""
"Belgium" "it" ""
"Spain" "it" "1"
"Germany" "it" ""
"Portugal" "it" ""
"Yugoslavia" "it" ""
"Switzerland" "it" ""
"Italy" "lu" "5"
"United Kingdom" "lu" ""
"Monaco" "lu" "3"
"Luxembourg" "lu" ""
"France" "lu" "1"
"Austria" "lu" ""
"Finland" "lu" ""
"Norway" "lu" ""
"Denmark" "lu" ""
"Netherlands" "lu" ""
"Belgium" "lu" ""
"Spain" "lu" ""
"Germany" "lu" ""
"Portugal" "lu" ""
"Yugoslavia" "lu" ""
"Switzerland" "lu" ""
"Italy" "mc" "3"
"United Kingdom" "mc" ""
"Monaco" "mc" ""
"Luxembourg" "mc" ""
"France" "mc" "5"
"Austria" "mc" ""
"Finland" "mc" ""
"Norway" "mc" ""
"Denmark" "mc" ""
"Netherlands" "mc" ""
"Belgium" "mc" "1"
"Spain" "mc" ""
"Germany" "mc" ""
"Portugal" "mc" ""
"Yugoslavia" "mc" ""
"Switzerland" "mc" ""
"Italy" "nl" "5"
"United Kingdom" "nl" "1"
"Monaco" "nl" ""
"Luxembourg" "nl" "3"
"France" "nl" ""
"Austria" "nl" ""
"Finland" "nl" ""
"Norway" "nl" ""
"Denmark" "nl" ""
"Netherlands" "nl" ""
"Belgium" "nl" ""
"Spain" "nl" ""
"Germany" "nl" ""
"Portugal" "nl" ""
"Yugoslavia" "nl" ""
"Switzerland" "nl" ""
"Italy" "no" ""
"United Kingdom" "no" "5"
"Monaco" "no" ""
"Luxembourg" "no" ""
"France" "no" ""
"Austria" "no" ""
"Finland" "no" "3"
"Norway" "no" ""
"Denmark" "no" "1"
"Netherlands" "no" ""
"Belgium" "no" ""
"Spain" "no" ""
"Germany" "no" ""
"Portugal" "no" ""
"Yugoslavia" "no" ""
"Switzerland" "no" ""
"Italy" "pt" "5"
"United Kingdom" "pt" ""
"Monaco" "pt" ""
"Luxembourg" "pt" ""
"France" "pt" "3"
"Austria" "pt" ""
"Finland" "pt" ""
"Norway" "pt" ""
"Denmark" "pt" ""
"Netherlands" "pt" ""
"Belgium" "pt" "1"
"Spain" "pt" ""
"Germany" "pt" ""
"Portugal" "pt" ""
"Yugoslavia" "pt" ""
"Switzerland" "pt" ""
"Italy" "es" ""
"United Kingdom" "es" ""
"Monaco" "es" ""
"Luxembourg" "es" ""
"France" "es" "1"
"Austria" "es" "5"
"Finland" "es" ""
"Norway" "es" ""
"Denmark" "es" "3"
"Netherlands" "es" ""
"Belgium" "es" ""
"Spain" "es" ""
"Germany" "es" ""
"Portugal" "es" ""
"Yugoslavia" "es" ""
"Switzerland" "es" ""
"Italy" "ch" "3"
"United Kingdom" "ch" "5"
"Monaco" "ch" "1"
"Luxembourg" "ch" ""
"France" "ch" ""
"Austria" "ch" ""
"Finland" "ch" ""
"Norway" "ch" ""
"Denmark" "ch" ""
"Netherlands" "ch" ""
"Belgium" "ch" ""
"Spain" "ch" ""
"Germany" "ch" ""
"Portugal" "ch" ""
"Yugoslavia" "ch" ""
"Switzerland" "ch" ""
"Italy" "gb" "5"
"United Kingdom" "gb" ""
"Monaco" "gb" ""
"Luxembourg" "gb" ""
"France" "gb" ""
"Austria" "gb" ""
"Finland" "gb" "3"
