"Country" "Voter" "Points"
"Sweden" "at" "10"
"France" "at" "12"
"Israel" "at" ""
"Spain" "at" "7"
"Switzerland" "at" "8"
"Malta" "at" "4"
"Italy" "at" ""
"Portugal" "at" ""
"Cyprus" "at" ""
"Ireland" "at" "1"
"United Kingdom" "at" "6"
"Turkey" "at" ""
"Greece" "at" "2"
"Luxembourg" "at" "5"
"Iceland" "at" ""
"Belgium" "at" "3"
"Norway" "at" ""
"Germany" "at" ""
"Denmark" "at" ""
"Finland" "at" ""
"Yugoslavia" "at" ""
"Austria" "at" ""
"Sweden" "be" "10"
"France" "be" "7"
"Israel" "be" "8"
"Spain" "be" "6"
"Switzerland" "be" "12"
"Malta" "be" "4"
"Italy" "be" ""
"Portugal" "be" ""
"Cyprus" "be" ""
"Ireland" "be" "5"
"United Kingdom" "be" "3"
"Turkey" "be" ""
"Greece" "be" "1"
"Luxembourg" "be" "2"
"Iceland" "be" ""
"Belgium" "be" ""
"Norway" "be" ""
"Germany" "be" ""
"Denmark" "be" ""
"Finland" "be" ""
"Yugoslavia" "be" ""
"Austria" "be" ""
"Sweden" "cy" "6"
"France" "cy" "7"
"Israel" "cy" "5"
"Spain" "cy" "12"
"Switzerland" "cy" "8"
"Malta" "cy" ""
"Italy" "cy" ""
"Portugal" "cy" "4"
"Cyprus" "cy" ""
"Ireland" "cy" ""
"United Kingdom" "cy" "1"
"Turkey" "cy" ""
"Greece" "cy" "10"
"Luxembourg" "cy" "2"
"Iceland" "cy" ""
"Belgium" "cy" ""
"Norway" "cy" ""
"Germany" "cy" "3"
"Denmark" "cy" ""
"Finland" "cy" ""
"Yugoslavia" "cy" ""
"Austria" "cy" ""
"Sweden" "dk" "12"
"France" "dk" ""
"Israel" "dk" "10"
"Spain" "dk" ""
"Switzerland" "dk" "5"
"Malta" "dk" ""
"Italy" "dk" ""
"Portugal" "dk" "1"
"Cyprus" "dk" ""
"Ireland" "dk" "7"
"United Kingdom" "dk" "3"
"Turkey" "dk" "8"
"Greece" "dk" ""
"Luxembourg" "dk" "4"
"Iceland" "dk" ""
"Belgium" "dk" ""
"Norway" "dk" "2"
"Germany" "dk" "6"
"Denmark" "dk" ""
"Finland" "dk" ""
"Yugoslavia" "dk" ""
"Austria" "dk" ""
"Sweden" "fi" "8"
"France" "fi" "10"
"Israel" "fi" "6"
"Spain" "fi" "4"
"Switzerland" "fi" "5"
"Malta" "fi" ""
"Italy" "fi" "12"
"Portugal" "fi" "7"
"Cyprus" "fi" ""
"Ireland" "fi" "2"
"United Kingdom" "fi" ""
"Turkey" "fi" ""
"Greece" "fi" "1"
"Luxembourg" "fi" ""
"Iceland" "fi" ""
"Belgium" "fi" "3"
"Norway" "fi" ""
"Germany" "fi" ""
"Denmark" "fi" ""
"Finland" "fi" ""
"Yugoslavia" "fi" ""
"Austria" "fi" ""
"Sweden" "fr" ""
"France" "fr" ""
"Israel" "fr" "3"
"Spain" "fr" "6"
"Switzerland" "fr" "4"
"Malta" "fr" "2"
"Italy" "fr" "8"
"Portugal" "fr" "10"
"Cyprus" "fr" "12"
"Ireland" "fr" ""
"United Kingdom" "fr" "1"
"Turkey" "fr" "7"
"Greece" "fr" ""
"Luxembourg" "fr" ""
"Iceland" "fr" ""
"Belgium" "fr" "5"
"Norway" "fr" ""
"Germany" "fr" ""
"Denmark" "fr" ""
"Finland" "fr" ""
"Yugoslavia" "fr" ""
"Austria" "fr" ""
"Sweden" "de" "12"
"France" "de" "8"
"Israel" "de" ""
"Spain" "de" "7"
"Switzerland" "de" "6"
"Malta" "de" "10"
"Italy" "de" ""
"Portugal" "de" ""
"Cyprus" "de" "1"
"Ireland" "de" "2"
"United Kingdom" "de" ""
"Turkey" "de" ""
"Greece" "de" ""
"Luxembourg" "de" "3"
"Iceland" "de" "5"
"Belgium" "de" ""
"Norway" "de" "4"
"Germany" "de" ""
"Denmark" "de" ""
"Finland" "de" ""
"Yugoslavia" "de" ""
"Austria" "de" ""
"Sweden" "gr" ""
"France" "gr" "8"
"Israel" "gr" "5"
"Spain" "gr" "10"
"Switzerland" "gr" "7"
"Malta" "gr" "2"
"Italy" "gr" "6"
"Portugal" "gr" "4"
"Cyprus" "gr" "12"
"Ireland" "gr" ""
"United Kingdom" "gr" "3"
"Turkey" "gr" ""
"Greece" "gr" ""
"Luxembourg" "gr" ""
"Iceland" "gr" ""
"Belgium" "gr" ""
"Norway" "gr" ""
"Germany" "gr" ""
"Denmark" "gr" ""
"Finland" "gr" "1"
"Yugoslavia" "gr" ""
"Austria" "gr" ""
"Sweden" "is" "12"
"France" "is" "7"
"Israel" "is" "10"
"Spain" "is" "2"
"Switzerland" "is" "5"
"Malta" "is" ""
"Italy" "is" ""
"Portugal" "is" "8"
"Cyprus" "is" "3"
"Ireland" "is" ""
"United Kingdom" "is" ""
"Turkey" "is" ""
