"Country" "Voter" "Points"
"Russia" "al" "6"
"Ukraine" "al" "8"
"Greece" "al" "12"
"Armenia" "al" "2"
"Norway" "al" "7"
"Serbia" "al" "5"
"Turkey" "al" "10"
"Azerbaijan" "al" ""
"Israel" "al" "4"
"Bosnia & Herzegovina" "al" ""
"Georgia" "al" ""
"Latvia" "al" ""
"Portugal" "al" ""
"Iceland" "al" ""
"Denmark" "al" ""
"Spain" "al" "1"
"Albania" "al" ""
"Sweden" "al" "3"
"France" "al" ""
"Romania" "al" ""
"Croatia" "al" ""
"Finland" "al" ""
"Germany" "al" ""
"Poland" "al" ""
"United Kingdom" "al" ""
"Russia" "ad" "5"
"Ukraine" "ad" "6"
"Greece" "ad" "8"
"Armenia" "ad" ""
"Norway" "ad" "1"
"Serbia" "ad" ""
"Turkey" "ad" ""
"Azerbaijan" "ad" "7"
"Israel" "ad" ""
"Bosnia & Herzegovina" "ad" ""
"Georgia" "ad" ""
"Latvia" "ad" "2"
"Portugal" "ad" "10"
"Iceland" "ad" ""
"Denmark" "ad" ""
"Spain" "ad" "12"
"Albania" "ad" ""
"Sweden" "ad" ""
"France" "ad" "3"
"Romania" "ad" ""
"Croatia" "ad" ""
"Finland" "ad" "4"
"Germany" "ad" ""
"Poland" "ad" ""
"United Kingdom" "ad" ""
"Russia" "am" "12"
"Ukraine" "am" "5"
"Greece" "am" "8"
"Armenia" "am" ""
"Norway" "am" "7"
"Serbia" "am" "3"
"Turkey" "am" ""
"Azerbaijan" "am" ""
"Israel" "am" "6"
"Bosnia & Herzegovina" "am" ""
"Georgia" "am" "10"
"Latvia" "am" ""
"Portugal" "am" ""
"Iceland" "am" ""
"Denmark" "am" ""
"Spain" "am" "1"
"Albania" "am" ""
"Sweden" "am" ""
"France" "am" "4"
"Romania" "am" ""
"Croatia" "am" "2"
"Finland" "am" ""
"Germany" "am" ""
"Poland" "am" ""
"United Kingdom" "am" ""
"Russia" "az" "8"
"Ukraine" "az" "10"
"Greece" "az" "6"
"Armenia" "az" ""
"Norway" "az" "5"
"Serbia" "az" "2"
"Turkey" "az" "12"
"Azerbaijan" "az" ""
"Israel" "az" "7"
"Bosnia & Herzegovina" "az" "3"
"Georgia" "az" "4"
"Latvia" "az" ""
"Portugal" "az" ""
"Iceland" "az" ""
"Denmark" "az" ""
"Spain" "az" ""
"Albania" "az" "1"
"Sweden" "az" ""
"France" "az" ""
"Romania" "az" ""
"Croatia" "az" ""
"Finland" "az" ""
"Germany" "az" ""
"Poland" "az" ""
"United Kingdom" "az" ""
"Russia" "by" "12"
"Ukraine" "by" "10"
"Greece" "by" "2"
"Armenia" "by" "7"
"Norway" "by" "5"
"Serbia" "by" "1"
"Turkey" "by" "3"
"Azerbaijan" "by" "8"
"Israel" "by" "4"
"Bosnia & Herzegovina" "by" ""
"Georgia" "by" "6"
"Latvia" "by" ""
"Portugal" "by" ""
"Iceland" "by" ""
"Denmark" "by" ""
"Spain" "by" ""
"Albania" "by" ""
"Sweden" "by" ""
"France" "by" ""
"Romania" "by" ""
"Croatia" "by" ""
"Finland" "by" ""
"Germany" "by" ""
"Poland" "by" ""
"United Kingdom" "by" ""
"Russia" "be" "3"
"Ukraine" "be" "1"
"Greece" "be" "8"
"Armenia" "be" "12"
"Norway" "be" "2"
"Serbia" "be" ""
"Turkey" "be" "10"
"Azerbaijan" "be" "7"
"Israel" "be" "5"
"Bosnia & Herzegovina" "be" ""
"Georgia" "be" ""
"Latvia" "be" ""
"Portugal" "be" "6"
"Iceland" "be" ""
"Denmark" "be" ""
"Spain" "be" "4"
"Albania" "be" ""
"Sweden" "be" ""
"France" "be" ""
"Romania" "be" ""
"Croatia" "be" ""
"Finland" "be" ""
"Germany" "be" ""
"Poland" "be" ""
"United Kingdom" "be" ""
"Russia" "ba" "4"
"Ukraine" "ba" "3"
"Greece" "ba" "7"
"Armenia" "ba" "6"
"Norway" "ba" "2"
"Serbia" "ba" "12"
"Turkey" "ba" "8"
"Azerbaijan" "ba" ""
"Israel" "ba" "5"
"Bosnia & Herzegovina" "ba" ""
"Georgia" "ba" ""
"Latvia" "ba" ""
"Portugal" "ba" ""
"Iceland" "ba" ""
"Denmark" "ba" ""
"Spain" "ba" ""
"Albania" "ba" "1"
"Sweden" "ba" ""
"France" "ba" ""
"Romania" "ba" ""
"Croatia" "ba" "10"
"Finland" "ba" ""
"Germany" "ba" ""
"Poland" "ba" ""
"United Kingdom" "ba" ""
"Russia" "bg" "6"
"Ukraine" "bg" "7"
"Greece" "bg" "10"
"Armenia" "bg" "8"
"Norway" "bg" "1"
"Serbia" "bg" "4"
"Turkey" "bg" "5"
"Azerbaijan" "bg" "3"
"Israel" "bg" "2"
"Bosnia & Herzegovina" "bg" ""
"Georgia" "bg" ""
"Latvia" "bg" ""
"Portugal" "bg" ""
"Iceland" "bg" ""
"Denmark" "bg" ""
"Spain" "bg" ""
"Albania" "bg" ""
"Sweden" "bg" ""
"France" "bg" ""
"Romania" "bg" ""
"Croatia" "bg" ""
"Finland" "bg" ""
"Germany" "bg" "12"
"Poland" "bg" ""
"United Kingdom" "bg" ""
"Russia" "hr" "6"
"Ukraine" "hr" "7"
"Greece" "hr" "5"
"Armenia" "hr" ""
"Norway" "hr" "1"
"Serbia" "hr" "10"
"Turkey" "hr" ""
"Azerbaijan" "hr" ""
"Israel" "hr" "2"
"Bosnia & Herzegovina" "hr" "12"
"Georgia" "hr" ""
"Latvia" "hr" "4"
"Portugal" "hr" "3"
"Iceland" "hr" ""
"Denmark" "hr" ""
"Spain" "hr" ""
"Albania" "hr" "8"
"Sweden" "hr" ""
"France" "hr" ""
"Romania" "hr" ""
"Croatia" "hr" ""
"Finland" "hr" ""
"Germany" "hr" ""
"Poland" "hr" ""
"United Kingdom" "hr" ""
"Russia" "cy" "8"
"Ukraine" "cy" "6"
"Greece" "cy" "12"
"Armenia" "cy" "10"
"Norway" "cy" ""
"Serbia" "cy" "5"
"Turkey" "cy" ""
"Azerbaijan" "cy" ""
"Israel" "cy" "2"
"Bosnia & Herzegovina" "cy" ""
"Georgia" "cy" "7"
"Latvia" "cy" ""
"Portugal" "cy" ""
"Iceland" "cy" ""
"Denmark" "cy" ""
"Spain" "cy" "4"
"Albania" "cy" ""
"Sweden" "cy" "1"
"France" "cy" ""
"Romania" "cy" "3"
"Croatia" "cy" ""
"Finland" "cy" ""
"Germany" "cy" ""
"Poland" "cy" ""
"United Kingdom" "cy" ""
"Russia" "cz" "7"
"Ukraine" "cz" "8"
"Greece" "cz" "5"
"Armenia" "cz" "12"
"Norway" "cz" ""
"Serbia" "cz" "6"
"Turkey" "cz" ""
"Azerbaijan" "cz" "10"
"Israel" "cz" ""
"Bosnia & Herzegovina" "cz" "1"
"Georgia" "cz" "4"
"Latvia" "cz" "3"
"Portugal" "cz" ""
"Iceland" "cz" ""
"Denmark" "cz" "2"
"Spain" "cz" ""
"Albania" "cz" ""
"Sweden" "cz" ""
"France" "cz" ""
"Romania" "cz" ""
"Croatia" "cz" ""
"Finland" "cz" ""
"Germany" "cz" ""
"Poland" "cz" ""
"United Kingdom" "cz" ""
"Russia" "dk" ""
"Ukraine" "dk" "7"
"Greece" "dk" "3"
"Armenia" "dk" ""
"Norway" "dk" "10"
"Serbia" "dk" ""
"Turkey" "dk" "4"
"Azerbaijan" "dk" ""
"Israel" "dk" ""
"Bosnia & Herzegovina" "dk" "2"
"Georgia" "dk" ""
"Latvia" "dk" "6"
"Portugal" "dk" ""
"Iceland" "dk" "12"
"Denmark" "dk" ""
"Spain" "dk" "1"
"Albania" "dk" ""
"Sweden" "dk" "8"
"France" "dk" "5"
"Romania" "dk" ""
"Croatia" "dk" ""
"Finland" "dk" ""
"Germany" "dk" ""
"Poland" "dk" ""
"United Kingdom" "dk" ""
"Russia" "ee" "12"
"Ukraine" "ee" "4"
"Greece" "ee" "1"
"Armenia" "ee" ""
"Norway" "ee" "8"
"Serbia" "ee" ""
"Turkey" "ee" ""
"Azerbaijan" "ee" ""
"Israel" "ee" ""
"Bosnia & Herzegovina" "ee" ""
"Georgia" "ee" "5"
"Latvia" "ee" "7"
"Portugal" "ee" ""
"Iceland" "ee" ""
"Denmark" "ee" "3"
"Spain" "ee" ""
"Albania" "ee" ""
"Sweden" "ee" "2"
"France" "ee" "6"
"Romania" "ee" ""
"Croatia" "ee" ""
"Finland" "ee" "10"
"Germany" "ee" ""
"Poland" "ee" ""
"United Kingdom" "ee" ""
"Russia" "fi" "10"
"Ukraine" "fi" "3"
"Greece" "fi" ""
"Armenia" "fi" ""
"Norway" "fi" "12"
"Serbia" "fi" ""
"Turkey" "fi" "4"
"Azerbaijan" "fi" ""
"Israel" "fi" "8"
"Bosnia & Herzegovina" "fi" "6"
"Georgia" "fi" ""
"Latvia" "fi" ""
"Portugal" "fi" ""
"Iceland" "fi" "7"
"Denmark" "fi" ""
"Spain" "fi" "1"
"Albania" "fi" ""
"Sweden" "fi" "5"
"France" "fi" "2"
"Romania" "fi" ""
"Croatia" "fi" ""
"Finland" "fi" ""
"Germany" "fi" ""
"Poland" "fi" ""
"United Kingdom" "fi" ""
"Russia" "fr" "1"
"Ukraine" "fr" ""
"Greece" "fr" "3"
"Armenia" "fr" "12"
"Norway" "fr" ""
"Serbia" "fr" "7"
"Turkey" "fr" "10"
"Azerbaijan" "fr" ""
"Israel" "fr" "6"
"Bosnia & Herzegovina" "fr" "2"
"Georgia" "fr" ""
"Latvia" "fr" ""
"Portugal" "fr" "8"
"Iceland" "fr" ""
"Denmark" "fr" ""
"Spain" "fr" "5"
"Albania" "fr" ""
"Sweden" "fr" ""
"France" "fr" ""
"Romania" "fr" "4"
"Croatia" "fr" ""
"Finland" "fr" ""
"Germany" "fr" ""
"Poland" "fr" ""
"United Kingdom" "fr" ""
"Russia" "ge" "8"
"Ukraine" "ge" "10"
"Greece" "ge" "4"
"Armenia" "ge" "12"
"Norway" "ge" "5"
"Serbia" "ge" ""
"Turkey" "ge" "6"
"Azerbaijan" "ge" "7"
"Israel" "ge" "3"
"Bosnia & Herzegovina" "ge" ""
"Georgia" "ge" ""
"Latvia" "ge" "2"
"Portugal" "ge" ""
"Iceland" "ge" ""
"Denmark" "ge" ""
"Spain" "ge" ""
"Albania" "ge" ""
"Sweden" "ge" ""
"France" "ge" ""
"Romania" "ge" ""
"Croatia" "ge" "1"
"Finland" "ge" ""
"Germany" "ge" ""
"Poland" "ge" ""
"United Kingdom" "ge" ""
"Russia" "de" "7"
"Ukraine" "de" ""
"Greece" "de" "12"
"Armenia" "de" "6"
"Norway" "de" ""
"Serbia" "de" "8"
"Turkey" "de" "10"
"Azerbaijan" "de" "1"
"Israel" "de" "3"
"Bosnia & Herzegovina" "de" "5"
"Georgia" "de" ""
"Latvia" "de" ""
"Portugal" "de" "4"
"Iceland" "de" ""
"Denmark" "de" ""
"Spain" "de" ""
"Albania" "de" ""
"Sweden" "de" ""
"France" "de" ""
"Romania" "de" ""
"Croatia" "de" "2"
"Finland" "de" ""
"Germany" "de" ""
"Poland" "de" ""
"United Kingdom" "de" ""
"Russia" "gr" "7"
"Ukraine" "gr" "6"
"Greece" "gr" ""
"Armenia" "gr" "12"
"Norway" "gr" "2"
"Serbia" "gr" "5"
"Turkey" "gr" ""
"Azerbaijan" "gr" "3"
"Israel" "gr" "1"
"Bosnia & Herzegovina" "gr" ""
"Georgia" "gr" "4"
"Latvia" "gr" ""
"Portugal" "gr" ""
"Iceland" "gr" ""
"Denmark" "gr" ""
"Spain" "gr" "8"
"Albania" "gr" "10"
"Sweden" "gr" ""
"France" "gr" ""
"Romania" "gr" ""
"Croatia" "gr" ""
"Finland" "gr" ""
"Germany" "gr" ""
"Poland" "gr" ""
"United Kingdom" "gr" ""
"Russia" "hu" "10"
"Ukraine" "hu" "6"
"Greece" "hu" "8"
"Armenia" "hu" ""
"Norway" "hu" "4"
"Serbia" "hu" "7"
"Turkey" "hu" "5"
"Azerbaijan" "hu" "12"
"Israel" "hu" "3"
"Bosnia & Herzegovina" "hu" ""
"Georgia" "hu" ""
"Latvia" "hu" ""
"Portugal" "hu" ""
"Iceland" "hu" ""
"Denmark" "hu" "2"
"Spain" "hu" ""
"Albania" "hu" ""
"Sweden" "hu" "1"
"France" "hu" ""
"Romania" "hu" ""
"Croatia" "hu" ""
"Finland" "hu" ""
"Germany" "hu" ""
"Poland" "hu" ""
"United Kingdom" "hu" ""
"Russia" "is" ""
"Ukraine" "is" "5"
"Greece" "is" ""
"Armenia" "is" "1"
"Norway" "is" "10"
"Serbia" "is" "2"
"Turkey" "is" ""
"Azerbaijan" "is" ""
"Israel" "is" ""
"Bosnia & Herzegovina" "is" ""
"Georgia" "is" ""
"Latvia" "is" "4"
"Portugal" "is" "6"
"Iceland" "is" ""
"Denmark" "is" "12"
"Spain" "is" ""
"Albania" "is" ""
"Sweden" "is" "3"
"France" "is" "8"
"Romania" "is" ""
"Croatia" "is" ""
"Finland" "is" "7"
"Germany" "is" ""
"Poland" "is" ""
"United Kingdom" "is" ""
"Russia" "ie" "5"
"Ukraine" "ie" "6"
"Greece" "ie" "4"
"Armenia" "ie" ""
"Norway" "ie" "7"
"Serbia" "ie" ""
"Turkey" "ie" ""
"Azerbaijan" "ie" ""
"Israel" "ie" ""
"Bosnia & Herzegovina" "ie" "2"
"Georgia" "ie" ""
"Latvia" "ie" "12"
"Portugal" "ie" ""
"Iceland" "ie" ""
"Denmark" "ie" "1"
"Spain" "ie" ""
"Albania" "ie" ""
"Sweden" "ie" ""
"France" "ie" ""
"Romania" "ie" "3"
"Croatia" "ie" ""
"Finland" "ie" ""
"Germany" "ie" ""
"Poland" "ie" "10"
"United Kingdom" "ie" "8"
"Russia" "il" "12"
"Ukraine" "il" "10"
"Greece" "il" "5"
"Armenia" "il" "8"
"Norway" "il" "7"
"Serbia" "il" ""
"Turkey" "il" ""
"Azerbaijan" "il" "3"
"Israel" "il" ""
"Bosnia & Herzegovina" "il" ""
"Georgia" "il" "2"
"Latvia" "il" ""
"Portugal" "il" ""
"Iceland" "il" "4"
"Denmark" "il" ""
"Spain" "il" ""
"Albania" "il" ""
"Sweden" "il" "1"
"France" "il" ""
"Romania" "il" "6"
"Croatia" "il" ""
"Finland" "il" ""
"Germany" "il" ""
"Poland" "il" ""
"United Kingdom" "il" ""
"Russia" "lv" "12"
"Ukraine" "lv" "10"
"Greece" "lv" ""
"Armenia" "lv" ""
"Norway" "lv" "6"
"Serbia" "lv" ""
"Turkey" "lv" ""
"Azerbaijan" "lv" "4"
"Israel" "lv" ""
"Bosnia & Herzegovina" "lv" ""
"Georgia" "lv" "8"
"Latvia" "lv" ""
"Portugal" "lv" ""
"Iceland" "lv" "2"
"Denmark" "lv" "7"
"Spain" "lv" ""
"Albania" "lv" ""
"Sweden" "lv" ""
"France" "lv" "3"
"Romania" "lv" ""
"Croatia" "lv" "5"
"Finland" "lv" "1"
"Germany" "lv" ""
"Poland" "lv" ""
"United Kingdom" "lv" ""
"Russia" "lt" "12"
"Ukraine" "lt" "6"
"Greece" "lt" ""
"Armenia" "lt" ""
"Norway" "lt" "4"
"Serbia" "lt" ""
"Turkey" "lt" ""
"Azerbaijan" "lt" "7"
"Israel" "lt" "3"
"Bosnia & Herzegovina" "lt" ""
"Georgia" "lt" "5"
"Latvia" "lt" "10"
"Portugal" "lt" ""
"Iceland" "lt" ""
"Denmark" "lt" "2"
"Spain" "lt" ""
"Albania" "lt" ""
"Sweden" "lt" "1"
"France" "lt" "8"
"Romania" "lt" ""
"Croatia" "lt" ""
"Finland" "lt" ""
"Germany" "lt" ""
"Poland" "lt" ""
"United Kingdom" "lt" ""
"Russia" "mt" "8"
"Ukraine" "mt" "10"
"Greece" "mt" "2"
"Armenia" "mt" ""
"Norway" "mt" "3"
"Serbia" "mt" "1"
"Turkey" "mt" ""
"Azerbaijan" "mt" ""
"Israel" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"Georgia" "mt" "5"
"Latvia" "mt" "7"
"Portugal" "mt" ""
"Iceland" "mt" "6"
"Denmark" "mt" "4"
"Spain" "mt" ""
"Albania" "mt" ""
"Sweden" "mt" "12"
"France" "mt" ""
"Romania" "mt" ""
"Croatia" "mt" ""
"Finland" "mt" ""
"Germany" "mt" ""
"Poland" "mt" ""
"United Kingdom" "mt" ""
"Russia" "md" "10"
"Ukraine" "md" "7"
"Greece" "md" "4"
"Armenia" "md" "2"
"Norway" "md" "5"
"Serbia" "md" "1"
